tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query
Sat May 13 02:00:00 +0000 2023,1158973687,myungsookimx,"Menteri BUMN, Erick Thohir, membidik Qatar untuk menambah investasi dalam sektor pangan, pariwisata, serta perbankan.

@erickthohir 
#GanjarErickDuetTerbaik https://t.co/qMBiAZgju3",https://twitter.com/myungsookimx,Kim▼,https://twitter.com/myungsookimx/status/1657204012855476224,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 06 00:27:43 +0000 2023,849618822709379076,Retnowonosari,"Erick Thohir Peduli Nasib Pensiunan BUMN 💞

Menteri BUMN @erickthohir siapkan langkah transformasi dana pensiun (dapen) BUMN sebagai panduan investasi dapen.

Penggabungan manajemen, bukan dapennya. Krn masing² perusahaan ada dapennya sendiri²

#BangkitBersamaET https://t.co/vKXO4Uzh7w",https://twitter.com/Retnowonosari,Retno_Wonosari,https://twitter.com/Retnowonosari/status/1654644071296802816,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Fri May 05 13:47:03 +0000 2023,1153437967597178880,blueaddictoo,@kdrama_menfess Kasian mijoo tapinya malah investasi bodong,https://twitter.com/blueaddictoo,✧⁠◝⁠(⁠⁰⁠▿⁠⁰⁠)⁠◜⁠✧,https://twitter.com/blueaddictoo/status/1654482845748830210,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Fri May 12 04:26:44 +0000 2023,1539192657041166336,YuliSugiyanto06,"@Kemendag @ZUL_Hasan jg melakukan pertemuan bilateral dgn Menteri Investasi, Perdagangan &amp; Industri Malaysia YB Senator Tengku Datuk Seri Utama Zafrul Bin Tengku Abdul Aziz, membahas peningkatan kerja sama perdagangan kedua negara.

#KTTASEANSUKSES

https://t.co/7KrB30UuB5",https://twitter.com/YuliSugiyanto06,YULI SUGIYANTO,https://twitter.com/YuliSugiyanto06/status/1656878551965274112,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 14 11:13:00 +0000 2023,1542125001314545665,SolihatKokom,"Sepakat abis, visi yang Kerennya-Prabowo08 sekarang jalanin, ini kayak investasi buat bangsa, benefitnya adalah masyarakat jadi sejahtera.

#YessPrabowo08AdaDiMusra
JadiPilihan Pemilih Jokowi https://t.co/hCvu70ACls",https://twitter.com/SolihatKokom,Kokom solihat,https://twitter.com/SolihatKokom/status/1657705565886480385,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Mon May 08 11:57:48 +0000 2023,2963337276,Quvvatt,"@Munir_Timur Akhir sebuah ""mimpi""

""Lakukan sekuritisasi, setelah bangun, misal habis Rp 10 triliun dijual dapat Rp 30 triliun, lalu gunakan dananya untuk bangun infrastruktur di tempat lain,"" 

Jakarta, Rabu (26/4/2017).
https://t.co/lVOEd0lj9K",https://twitter.com/Quvvatt,Hery,https://twitter.com/Quvvatt/status/1655542514160668672,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 14 04:13:02 +0000 2023,2756252747,SubWTD,@XHYElN Samuel mungkin ditawari investasi bodong.,https://twitter.com/SubWTD,Deon on Duty,https://twitter.com/SubWTD/status/1657599880112787462,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 06 07:14:28 +0000 2023,1279643013455605760,Cintada16,"Menteri BUMN @erickthohir Thohir menyiapkan langkah transpormasi dana pensiun BUMN sebagai panduan investasi dapen.

Beliau peduli pada nasib pensiunan BUMN. 
#GanjarErickDuetTerbaik https://t.co/OmMZgjUMNO",https://twitter.com/Cintada16,LALA🇮🇩,https://twitter.com/Cintada16/status/1654746435169185793,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 14 11:08:00 +0000 2023,1549382232258727938,FaniSudrajat,"Kerennya-Prabowo08 benar2 paham, bagaimana cara investasi patriotisme yang bangkitin harapan masyarakat utk memajukan Indonesia kita.

#YessPrabowo08AdaDiMusra
JadiPilihan Pemilih Jokowi https://t.co/c6YlMRA1im",https://twitter.com/FaniSudrajat,fani sudrajat,https://twitter.com/FaniSudrajat/status/1657704307440115713,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Mon May 08 14:34:27 +0000 2023,1569618444647280643,LAlibasyah,UU Cipta Kerja sehatkan investasi https://t.co/BYii6grE0e,https://twitter.com/LAlibasyah,Luni Alibasyah,https://twitter.com/LAlibasyah/status/1655581936402808838,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 06 03:09:28 +0000 2023,147535405,Gandawan,"@tvOneNews Walau UMP Jawa Tengah terendah, ternyata Pemprov Jateng tak berhasil menarik minat investasi ke daerah mereka. Ini bentuk nyata kegagalan Gubernur Jateng dalam mengembangkan potensi dan fasilitas daerahnya. Jawa Barat dan Jawa Timur lebih diminati investor. Jateng, Ayo Berbenah! https://t.co/NSQAp9NtHo",https://twitter.com/Gandawan,Teuku Gandawan,https://twitter.com/Gandawan/status/1654684780783616012,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 13 00:12:40 +0000 2023,1136872958,bie_menk,"Selain menghadiri agenda pengundian untuk Piala Asia 2023, kak 𝙀𝙧𝙞𝙘𝙠 𝙏𝙝𝙤𝙝𝙞𝙧 pun membidik Qatar utk investasi, Qatar sangat tertarik dan menaruh minat besar untuk meningkatkan jumlah investasi bidang pangan, pariwisata, dan perbankan

@erickthohir
#GueBarengErickThohir https://t.co/4v7GK291DL",https://twitter.com/bie_menk,menk_,https://twitter.com/bie_menk/status/1657177000103276547,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 13 10:45:11 +0000 2023,1025511860,jopang_,"Erick Thohir bidik Qatar untuk menambah jumlah investasi di Indonesia.

Mantappp🫶🏻

@erickthohir 
#GanjarErickGercep https://t.co/5cJ23qpqr8",https://twitter.com/jopang_,Jody Pangestu,https://twitter.com/jopang_/status/1657336177148702721,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 14 04:09:55 +0000 2023,1275834116445896704,JembzCoeey,"Mantap Qatar punya niat besar meningkatkan jumlah investasi mereka di Indonesia.

@erickthohir
#GanjarErickDuetTerbaik https://t.co/RegrJb5qcV",https://twitter.com/JembzCoeey,𝕸𝖆𝖗𝖒𝖆𝖙𝖎™,https://twitter.com/JembzCoeey/status/1657599093634646016,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 14 02:01:20 +0000 2023,1402491601377632257,dianmar93,"""Senang bertemu kembali dengan sahabat saya, Menteri Keuangan Qatar, Sheikh Ali. Qatar punya niat besar meningkatkan jumlah investasi mereka di Indonesia."" Menteri BUMN Erick Thohir

@erickthohir
#GueBarengErickThohir https://t.co/2lI3FljhlU",https://twitter.com/dianmar93,Dianmar93🌐,https://twitter.com/dianmar93/status/1657566735074201600,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 14 00:28:08 +0000 2023,1564445082866323456,BertaniKodok,"Minat Investasi Di IKN Terus Meningkat
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia https://t.co/gYyfkTqMxv",https://twitter.com/BertaniKodok,kodok bertani,https://twitter.com/BertaniKodok/status/1657543280983171075,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 13 15:47:44 +0000 2023,3120724636,bsb90000,"@lucaxyzz @m4retha Dan ada kemungkinan dia melakukan sebaliknya, berarti ada kemungkinan menjadi investasi bodong.",https://twitter.com/bsb90000,bbiii,https://twitter.com/bsb90000/status/1657412316391149569,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 13 00:03:51 +0000 2023,255866913,hariankompas,"Pertumbuhan ekonomi bukan hanya soal angka. Pertumbuhan yang idealnya menyejahterakan seluruh rakyat juga berkorelasi dengan pembangunan manusia. #TajukRencana #AdadiKompas

https://t.co/mvQewfGNCb",https://twitter.com/hariankompas,Harian Kompas,https://twitter.com/hariankompas/status/1657174782532517888,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 14 07:17:45 +0000 2023,1605727475694125058,machrilmachril1,Presiden ⁦@jokowi⁩ Bikin Pos Pengaduan di Gedung SARINAH; mungkin Antrian dari pagi sampai malam Masih ramai. ⁦@ojkindonesia⁩ ⁦@KemenBUMN⁩ ⁦@KemenkeuRI⁩ juga hadir. Kalau Serius Mau nyelesaikan sesuai hukum yg berlaku. https://t.co/k49qBUijuT,https://twitter.com/machrilmachril1,machril machril,https://twitter.com/machrilmachril1/status/1657646364527054848,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 13 17:40:42 +0000 2023,233468169,Nurulsti_,"#GanjarErickDuetTerbaik

Erick Thohir berhasil pasarkan Indonesia dan menjadikan pemerintah Qatar ingin meningkatkan jumlah investasi dibidang pangan, pariwisata, dan perbankan.

@erickthohir 
#GanjarErickDuetTerbaik https://t.co/2L52BFByIk",https://twitter.com/Nurulsti_,R I S T I,https://twitter.com/Nurulsti_/status/1657440748487475200,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 13 08:01:42 +0000 2023,1277875705284399104,serakyut,"Meningkatkan Investasi di Indonesia, Menteri BUMN @erickthohir membidik Qatar. Fyi, Pemerintah Qatar menaruh harapan besar untuk meningkatkan jumlah investasi dalam bidang pangan, pariwisata, serta perbankan. Bismillah semoga semuanya dilancarkan ya Pak Erick.
#BangkitBersamaET https://t.co/k1YYtwHPww",https://twitter.com/serakyut,BU LURAH Idaman Warga💅,https://twitter.com/serakyut/status/1657295037817028609,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 13 09:07:51 +0000 2023,1254359179411611648,no_onetoyou,"Menurut Menteri @erickthohir , Qatar mempunyai niat yg besar dlm meningkatkan jumlah investasi mereka di Indonesia. 

#GanjarErickDuetTerbaik https://t.co/ZEzs2opjWS",https://twitter.com/no_onetoyou,Bukan Siapa2,https://twitter.com/no_onetoyou/status/1657311682107158531,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 07 09:11:06 +0000 2023,1465300289016139785,deepinsideus_,"@adekumala Aku sbg anak dari ortu yg hobi investasi di aset. Pas lulus kuliah, aku sempet pengen lanjut S2 karena cita2ku dosen. Ortu ga mau biayain, tp gak lama setelah itu beli aset lg yg harganya lebih mahal dari biaya sekolah s2

Sempet ada fase kecewa dan sedih gt ky aku mikirnya,",https://twitter.com/deepinsideus_,Monolog,https://twitter.com/deepinsideus_/status/1655138175478800384,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Fri May 12 10:10:19 +0000 2023,1425475424927195142,bevan_hanie,"Pembenahan kelolaan investasi BUMN dianggap Menteri Erick Thohir harus segera dilakukan agar kesejahteraan penerima manfaat dapat terjamin.

#GanjarErickDuetTerbaik https://t.co/Ql6mg9XhZK",https://twitter.com/bevan_hanie,Hanie 🌻,https://twitter.com/bevan_hanie/status/1656965018485923840,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Mon May 08 02:35:48 +0000 2023,232518627,karnatjahyana,"https://t.co/tVtc7jjXNY
Anak2 sekolah di sana menyambutnya dengan suka cita, pasti. 🙂",https://twitter.com/karnatjahyana,Karna Tjahyana,https://twitter.com/karnatjahyana/status/1655401084045914113,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 14 11:15:04 +0000 2023,830364401295204352,IndonesiaBinary,"🔥 Sinyal Binary Option Gratis

ASET: $BTCUSD
ARAH: HIGH 📈 @ 26821.63
JANGKA WAKTU: 5 MENIT
PLATFORM: Zentrader

#investasi #forexindonesia #zentrader #binomo",https://twitter.com/IndonesiaBinary,Indonesia Binary Option,https://twitter.com/IndonesiaBinary/status/1657706085069869057,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 06 10:46:56 +0000 2023,1592138565479149568,4_Golkar,"Jajaki Kerjasama Perdagangan Dengan AS, Ridwan Kamil Paparkan Keunggulan Investasi Di Jabar

#airlanggahartarto #airlanggapemersatu #airlanggauntukindonesia #partaigolkar #golkarpedia #golkarsolid #AirlanggaPresiden

https://t.co/gNuiS8wtxr https://t.co/4sHh8PacKZ",https://twitter.com/4_Golkar,4Golkar,https://twitter.com/4_Golkar/status/1654799902348836864,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Fri May 12 00:45:15 +0000 2023,1277875705284399104,serakyut,"Terobosan Jitu Erick Thohir Untuk Dana Pensiun BUMN.

Belajar dari pengalaman yang ada, kini Menteri @erickthohir akan menempatkan para ahli untuk mengelola dana pensiun dengan investasi yg bisa dipertanggungjawabkan serta transparan. Mantul Pak Erick!
#BangkitBersamaET https://t.co/HbuP7rEwQp",https://twitter.com/serakyut,BU LURAH Idaman Warga💅,https://twitter.com/serakyut/status/1656822811225387008,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Fri May 12 01:23:28 +0000 2023,1521458564014821378,MomochiSereluna,"Daripada aku komis skeb 🔞 mending kita bicara soal duit dan investasi ((ceritanya batal hedon))

MALEM INI JAM 7 SAMPAI JUMPA GUIS

Waiting room --- https://t.co/tLn25sVOcb

#Vtuber #VtuberID https://t.co/kV4pGZaKj9",https://twitter.com/MomochiSereluna,Momochi Sereluna 🍡🌙 VTUBER || addicted to skeb,https://twitter.com/MomochiSereluna/status/1656832429292920834,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 07 16:53:13 +0000 2023,1609497741599838208,IpanKur12613731,"Trading kripto bareng teman di Ajaib dapat koin kripto GRATIS! Bagikan kode Ajaib kamu untuk dapat 1 Karpet Ajaib &amp; ditukarkan BTC, ETH atau DOGE gratis! @ajaib_investasi #AjaibLuckyFriday. https://t.co/YV1YDeiVnB",https://twitter.com/IpanKur12613731,Ipan Kurniawan,https://twitter.com/IpanKur12613731/status/1655254471503654912,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 06 12:42:37 +0000 2023,1654819402519560195,UntungH91,"Trading kripto bareng teman di Ajaib dapat koin kripto GRATIS! Bagikan kode Ajaib kamu untuk dapat 1 Karpet Ajaib &amp; ditukarkan BTC, ETH atau DOGE gratis! @ajaib_investasi #AjaibLuckyFriday. https://t.co/4PKlNZjYK3",https://twitter.com/UntungH91,Untung Hermawan,https://twitter.com/UntungH91/status/1654829018544492545,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 07 10:06:44 +0000 2023,1314461286441218048,lPAREO,"@qwaellie hsishsiwhjshs aku tuh udah investasi kan kaya, ini nyar buat aku sama cowokku TAPI MANA COWOKKU. https://t.co/5iQDuIHTGJ",https://twitter.com/lPAREO,ؘ (6/??),https://twitter.com/lPAREO/status/1655152174224273412,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Mon May 08 14:09:52 +0000 2023,1304387148913586178,saturdeo,"@adambrotowijono Kantor gue pake prudential, 480rb doank per bulan udah cover rawat inap plafon kamar 650rb / hari. Kebetulan masuk di daerah Jogja plafon segitu udah dapet kamar VIP utk RS sekelas Siloam. Ohya, pake produk yg full ke askes tambahan manfaat BPJS, jadi kagak ada investasi / unit…",https://twitter.com/saturdeo,DEO,https://twitter.com/saturdeo/status/1655575748156203008,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 07 18:40:07 +0000 2023,1525739203341918208,ExplainThisBob,"@laundryanq 

Taehyung memiliki fanmeet dan ada orang yang menang. Mereka mendapatkan investasi senilai 13 juta won.",https://twitter.com/ExplainThisBob,Bob Is Here To Explain,https://twitter.com/ExplainThisBob/status/1655281372582273027,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Wed May 10 22:42:29 +0000 2023,1301052979852619777,MartinusButarb1,"era SBY jauh lebih ramah terhadap investor. Jadi pak SBY itu gak perlu bilang ""please invest in my country"", investor sudah paham sendiri soal hitungan biaya investasi dan risiko,"" paparnya.
—

Bukan Zaman Daendels, Jokowi Salah Kaprah Soal Infrastruktur https://t.co/cYk2ty1HQi",https://twitter.com/MartinusButarb1,Martinus Butarbutar,https://twitter.com/MartinusButarb1/status/1656429529177673728,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Fri May 12 13:58:52 +0000 2023,1558979258835341312,pahlevi0884,"Penambahan investasi di Indonesia 
Erick Thohir bidik qatar

#BangkitBersamaET 
@erickthohir https://t.co/bVe4GFD6ux",https://twitter.com/pahlevi0884,pahlevi,https://twitter.com/pahlevi0884/status/1657022534284345344,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 14 02:37:02 +0000 2023,1640707822299250688,Nyong_hen16,"Trading kripto bareng teman di Ajaib dapat koin kripto GRATIS! Bagikan kode Ajaib kamu untuk dapat 1 Karpet Ajaib &amp; ditukarkan BTC, ETH atau DOGE gratis! @ajaib_investasi #AjaibLuckyFriday. https://t.co/lgVRJWCsUt",https://twitter.com/Nyong_hen16,Hendri,https://twitter.com/Nyong_hen16/status/1657575718048649216,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Wed May 10 09:54:32 +0000 2023,435004096,Aryprasetyo85,"Pada kesempatan yang sama, Gubernur Jawa Tengah @ganjarpranowo berharap makin banyak manfaat yang diperoleh masyarakat dengan dideklarasikannya Solo menjadi Kota Lengkap.
 
""Ya mudah-mudahan nanti makin banyak manfaat, apakah untuk kredit, usaha, investasi yang lebih besar, untuk… https://t.co/gGsjUJ4vE4",https://twitter.com/Aryprasetyo85,Ary Prasetyo,https://twitter.com/Aryprasetyo85/status/1656236268483936257,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 06 12:14:27 +0000 2023,1548611661199654912,txtfromditaa,Do'a in aja semoga w bukan investasi bodong,https://twitter.com/txtfromditaa,not public space,https://twitter.com/txtfromditaa/status/1654821930015539200,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 06 05:25:19 +0000 2023,1389441816613703680,hourlynela,@Fectiones aku bagian investasi,https://twitter.com/hourlynela,nai,https://twitter.com/hourlynela/status/1654718966303199232,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Wed May 10 07:16:04 +0000 2023,1034308064,Gieehad,"@ezash Tambahin modus dan ciri cirinya lagi:
1) Dari nomor India atau nomor Vietnam.
Kenapa no Vietnam ? Krena investasi asing mudah masuk kesana. Shingga sisi positifnya bikin perusahaan disana gmpang, filter prushannya yg kurang. Jadi scam gini gmpang.

2) Tugas mereka hubgin database",https://twitter.com/Gieehad,Brahmantyo A. Jihad,https://twitter.com/Gieehad/status/1656196387883843584,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Tue May 09 09:00:02 +0000 2023,1601170030062100480,kamilseparo,"Bener bngt ... kompetisi yang sehat juga dpt mendorong citra baik liga, &amp; bisa menarik investasi lebih baik dari entrepreneur sepak bola. Setuju dgn gagasan Pak @erickthohir utk penggunaan Teknologi VAR!!
Revolusi Sepakbola Nasional

#SistemVAR

https://t.co/KanOGAFUUk",https://twitter.com/kamilseparo,Kamilseparo,https://twitter.com/kamilseparo/status/1655860166779076609,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Wed May 10 08:06:34 +0000 2023,1549680493670543360,joyfulmood02,cea jgn investasi bodong,https://twitter.com/joyfulmood02,🍭,https://twitter.com/joyfulmood02/status/1656209099040886785,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Wed May 10 04:34:20 +0000 2023,1409050069567873026,misbahskuy,"Artinya Reksadana sama dengan neraca 
sumber :
https://t.co/mwGwGj7HVS",https://twitter.com/misbahskuy,Grey hAt,https://twitter.com/misbahskuy/status/1656155685925822466,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Thu May 11 07:34:21 +0000 2023,1520009271781384193,RitsukiKagerou,@MomochiSereluna Apakah investasi ke VTuber termasuk?,https://twitter.com/RitsukiKagerou,Ritsuki Kagerou,https://twitter.com/RitsukiKagerou/status/1656563379459477507,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Thu May 11 04:01:56 +0000 2023,62463647,soxldiers,@opetimus investasi.,https://twitter.com/soxldiers,"Mr. sersan Maga dwn, abah.",https://twitter.com/soxldiers/status/1656509920215441408,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Tue May 09 19:54:49 +0000 2023,1443806585231273984,lpnkarangintan,"""Hal ini berkenaan juga dengan investasi, investor lebih aman berinvestasi kepada kita,"" tambahnya.
 
@kumham_kalsel @lpnkarangintan
#KumhmaKalsel #FaisolAli #LPNKarangIntan @lpnkarangintan #WahyuSusetyo
Kanwil Kemenkumham Kalsel | Faisol Ali
 
---",https://twitter.com/lpnkarangintan,Lapas Narkotika Kelas IIA Karang Intan,https://twitter.com/lpnkarangintan/status/1656024946710294528,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Tue May 09 14:47:39 +0000 2023,1364096755055296514,croissanthoon,@cuitantheboyz 27jt x 11. alhamdulilah investasi kita ga bodong ya bi🥲,https://twitter.com/croissanthoon,ritz🥐,https://twitter.com/croissanthoon/status/1655947644769034243,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 14 11:05:31 +0000 2023,1445292064925630467,ChloeXdra,"Segala pake ketikung si Keanu 😔😔😔 ketularan Jono anjir investasi bodong

Jono bilaik, ""GW DIEM???!""",https://twitter.com/ChloeXdra,DILARANG NYOMOT TWEET AKUN INI❗Chloe ♀️,https://twitter.com/ChloeXdra/status/1657703682883063809,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Fri May 12 08:32:07 +0000 2023,847372542830444544,cnbcindonesia,"Ini tak lepas dari pertemuan antara Ketua Umum Partai Nasional Demokrat Surya Paloh dengan Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Panjaitan

https://t.co/7oud7fnCsc",https://twitter.com/cnbcindonesia,CNBC Indonesia,https://twitter.com/cnbcindonesia/status/1656940303696424961,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 14 10:02:35 +0000 2023,118646322,Bisniscom,"PT Manulife Aset Manajemen Indonesia (MAMI) menjadi MI dengan dana kelolaan reksa dana terbesar per April 2023 senilai Rp44,27 triliun. https://t.co/hRrn12hN7A",https://twitter.com/Bisniscom,Bisnis.com,https://twitter.com/Bisniscom/status/1657687844440383488,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Fri May 12 15:15:09 +0000 2023,1426028349328027649,naramakot,@Bellabubart f2p jatoh nya investasi bodong g c bub. ʘ⁠‿⁠ʘ,https://twitter.com/naramakot,makot 🕳️ ia.,https://twitter.com/naramakot/status/1657041730338959360,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 07 22:01:40 +0000 2023,844313084583817216,beberexshu,"@darkvlord Wkwkwk, gpp sky. Buat investasi kenangan dulu aja 😂",https://twitter.com/beberexshu,"MIMO `sabar, lagi limit ☺🙏",https://twitter.com/beberexshu/status/1655332094674104322,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Wed May 10 03:42:13 +0000 2023,1617835730960781313,emasnu_center,Jangan pernah lelah untuk berbuat kebaikan sepanjang hidupmu &amp; jangan lupa tuk investasi emas. Investasi emas bermanfaat untuk kita semua. Menabung investasi yang aman dan berkah hanya di https://t.co/qoFHamDGpF dan playstore Emas NU. #EmasNU #KemakmuranUntukPeradaban @Jr_Kawe19 https://t.co/Wlz8cYQU4c,https://twitter.com/emasnu_center,Emas NU,https://twitter.com/emasnu_center/status/1656142572157538305,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sat May 13 07:38:46 +0000 2023,1092968340,RenaHoston178,"Duta Besar Qatar untuk Indonesia HE Fawziya Edrees Salman Al-Sulaiti menemui Ganjar Pranowo, Rabu (10/5/2023). Keduanya membahas potensi kerja sama, antara lain bidang pendidikan, investasi, hingga perdagangan.

Dalam kesempatan tersebut, Dubes Fawziya mengajak Jawa Tengah untuk… https://t.co/n3Bq0RWBlN",https://twitter.com/RenaHoston178,🎀Hope🎀,https://twitter.com/RenaHoston178/status/1657289266542809089,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Tue May 09 10:03:13 +0000 2023,43235790,arunajrID,"Setting goal misalnya;
- nabung dengan goal nominal tertentu
- nabung 2x lipat goal nominal di atas
- kalo target kedua tercapai, masukin 50% nya untuk investasi, kayak Reksadana
- setelah itu nabung buat DP rumah+tanah SHM
- DP ketebus, nabung buat DP kendaraan, motor / mobil",https://twitter.com/arunajrID,arunajr,https://twitter.com/arunajrID/status/1655876064261054464,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Tue May 09 01:52:12 +0000 2023,748953283,DPP_PKB,"Pendidikan jadi basis perjuangan PKB ~

#GusImin #1PKB https://t.co/IbMyWLKNEb",https://twitter.com/DPP_PKB,DPP PKB,https://twitter.com/DPP_PKB/status/1655752498093916160,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Mon May 08 05:16:59 +0000 2023,871118927350321153,Schrodienger,@Zenedinand Bukannya baru kelar kelas investasi ya kak?,https://twitter.com/Schrodienger,Naoise.,https://twitter.com/Schrodienger/status/1655441643837992962,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
Sun May 07 04:51:59 +0000 2023,1272246396,tweetsbyfarah,"Tweet ini akan disanggah dengan, ""Gimana dengan ibu yang terpaksa harus bekerja karena nafkah dari suaminya gak cukup, suaminya gak nafkahin, suaminya udah meninggal, atau udah cerai ... dst."" dalam 3... 2... 1.

Silakan dinalar sendiri dulu yah jawabannya akan gimana 🤗",https://twitter.com/tweetsbyfarah,Farah,https://twitter.com/tweetsbyfarah/status/1655072965128773632,2023-05-14T12:14:40.790Z,https://twitter.com/search?q=investasi%20lang%3Aid&src=typed_query
